trial,action,reward,q0,q1,q2
293,1,8.058216169461756,4.9666887070170125,8.001253451933414,2.5889714495431835
294,1,8.34948897401749,4.9666887070170125,8.036077004141822,2.5889714495431835
295,1,7.837538320040803,4.9666887070170125,8.01622313573172,2.5889714495431835
296,1,8.673491291524455,4.9666887070170125,8.081949951310992,2.5889714495431835
297,1,7.691592386439883,4.9666887070170125,8.042914194823881,2.5889714495431835
298,1,8.251255414417065,4.9666887070170125,8.0637483167832,2.5889714495431835
299,1,8.850548137932128,4.9666887070170125,8.142428298898093,2.5889714495431835
300,1,7.536680039635474,4.9666887070170125,8.081853472971831,2.5889714495431835
301,1,8.353907176450448,4.9666887070170125,8.109058843319692,2.5889714495431835
302,1,5.91259052104448,4.9666887070170125,7.889412011092171,2.5889714495431835
303,1,6.333820884204024,4.9666887070170125,7.733852898403356,2.5889714495431835
304,1,7.061684320516213,4.9666887070170125,7.666636040614642,2.5889714495431835
305,1,8.504354727161747,4.9666887070170125,7.750407909269352,2.5889714495431835
306,1,7.314252123512073,4.9666887070170125,7.706792330693625,2.5889714495431835
307,1,8.410320463123064,4.9666887070170125,7.777145143936568,2.5889714495431835
308,1,7.499392346272423,4.9666887070170125,7.749369864170154,2.5889714495431835
309,1,9.037508900685506,4.9666887070170125,7.878183767821689,2.5889714495431835
310,1,7.024032308525915,4.9666887070170125,7.792768621892112,2.5889714495431835
311,1,9.950561242974057,4.9666887070170125,8.008547884000306,2.5889714495431835
312,0,5.82941992078325,5.052961828393636,8.008547884000306,2.5889714495431835
313,1,6.9598676126663825,5.052961828393636,7.903679856866914,2.5889714495431835
314,1,7.71655846235476,5.052961828393636,7.884967717415698,2.5889714495431835
315,1,6.5234184510347655,5.052961828393636,7.748812790777604,2.5889714495431835
316,1,7.880100283999644,5.052961828393636,7.761941540099809,2.5889714495431835
317,1,7.041786114399798,5.052961828393636,7.689925997529808,2.5889714495431835
318,1,9.878121432371927,5.052961828393636,7.90874554101402,2.5889714495431835
319,1,8.349611367081195,5.052961828393636,7.9528321236207375,2.5889714495431835
320,1,9.35805208233374,5.052961828393636,8.093354119492037,2.5889714495431835
321,1,7.845197692948312,5.052961828393636,8.068538476837665,2.5889714495431835
322,1,7.248497498933813,5.052961828393636,7.98653437904728,2.5889714495431835
323,1,7.726966030788339,5.052961828393636,7.960577544221385,2.5889714495431835
324,1,7.555518108921666,5.052961828393636,7.920071600691413,2.5889714495431835
325,1,9.363359709212844,5.052961828393636,8.064400411543556,2.5889714495431835
326,1,6.427981987391082,5.052961828393636,7.900758569128309,2.5889714495431835
327,1,6.573802825307468,5.052961828393636,7.7680629947462245,2.5889714495431835
328,1,7.034821647014656,5.052961828393636,7.694738859973068,2.5889714495431835
329,1,7.527073828304936,5.052961828393636,7.677972356806254,2.5889714495431835
330,1,9.788497352467717,5.052961828393636,7.889024856372401,2.5889714495431835
331,1,9.563804652592724,5.052961828393636,8.056502835994433,2.5889714495431835
332,1,8.62244171891635,5.052961828393636,8.113096724286624,2.5889714495431835
333,1,7.782085668051239,5.052961828393636,8.079995618663085,2.5889714495431835
334,1,7.358164084746794,5.052961828393636,8.007812465271456,2.5889714495431835
335,1,7.141346972925947,5.052961828393636,7.921165916036905,2.5889714495431835
336,1,8.229857522379042,5.052961828393636,7.952035076671119,2.5889714495431835
337,1,7.865619903987633,5.052961828393636,7.94339355940277,2.5889714495431835
338,1,6.514724107691643,5.052961828393636,7.800526614231657,2.5889714495431835
339,1,8.288152566102221,5.052961828393636,7.849289209418713,2.5889714495431835
340,1,6.879374648981737,5.052961828393636,7.752297753375015,2.5889714495431835
341,1,7.882833207376661,5.052961828393636,7.76535129877518,2.5889714495431835
342,1,7.1816080302792376,5.052961828393636,7.706976971925585,2.5889714495431835
343,1,10.264137633929767,5.052961828393636,7.9626930381260035,2.5889714495431835
344,1,8.716014534799482,5.052961828393636,8.038025187793352,2.5889714495431835
345,1,9.213359061863963,5.052961828393636,8.155558575200413,2.5889714495431835
346,1,9.105292775576984,5.052961828393636,8.25053199523807,2.5889714495431835
347,1,9.744458322412816,5.052961828393636,8.399924627955546,2.5889714495431835
348,1,8.967957701475509,5.052961828393636,8.456727935307542,2.5889714495431835
349,1,6.429468875070912,5.052961828393636,8.25400202928388,2.5889714495431835
350,1,8.95843987506257,5.052961828393636,8.324445813861749,2.5889714495431835
351,1,9.726410801434287,5.052961828393636,8.464642312619002,2.5889714495431835
352,1,8.703356517176616,5.052961828393636,8.488513733074763,2.5889714495431835
353,1,8.564954386396442,5.052961828393636,8.49615779840693,2.5889714495431835
